trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1183,False,"{'a': 0.02, 'e': 0.6504235}",25,15,4.903930678251142,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.02, 'e': 0.6498320000000001}",30,0,-75.18326489650445,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
1185,False,"{'a': 0.02, 'e': 0.64924}",30,19,-36.54143253386144,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
1186,False,"{'a': 0.02, 'e': 0.6486475}",30,17,-54.91643869561644,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
1187,False,"{'a': 0.02, 'e': 0.6480545000000001}",20,2,-56.894863081303505,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
1188,False,"{'a': 0.02, 'e': 0.6474610000000001}",20,0,-38.59505373143815,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1189,False,"{'a': 0.02, 'e': 0.6468670000000001}",25,11,-18.478225944907052,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1190,False,"{'a': 0.02, 'e': 0.6462725}",30,14,-31.978983852165918,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1191,False,"{'a': 0.02, 'e': 0.6456775}",25,12,-10.912328569493948,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1192,False,"{'a': 0.02, 'e': 0.645082}",30,12,-68.75769266841614,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1193,False,"{'a': 0.02, 'e': 0.644486}",25,2,-74.15120594376496,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 1}",1
1194,False,"{'a': 0.02, 'e': 0.6438895}",20,13,-1.0504065200588102,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.02, 'e': 0.6432925}",25,16,13.212333710347394,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.02, 'e': 0.642695}",20,0,-39.264549676403576,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1197,False,"{'a': 0.02, 'e': 0.642097}",20,0,-42.06260243629,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1198,False,"{'a': 0.02, 'e': 0.6414985000000001}",25,0,-37.078457753543304,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
1199,False,"{'a': 0.02, 'e': 0.6408995000000001}",20,0,-49.98371162968093,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1200,False,"{'a': 0.02, 'e': 0.6403000000000001}",20,14,-1.754294095272566,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.02, 'e': 0.6397}",30,15,-15.64813176778979,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1202,False,"{'a': 0.02, 'e': 0.6390995}",20,0,-54.58120810083521,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1203,False,"{'a': 0.02, 'e': 0.6384985000000001}",30,0,-18.726897623323207,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1204,False,"{'a': 0.02, 'e': 0.637897}",20,0,-97.82888027781925,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1205,False,"{'a': 0.02, 'e': 0.6372950000000001}",25,1,-5.810463232008626,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 0}",1
1206,False,"{'a': 0.02, 'e': 0.6366925000000001}",20,13,10.690672526737513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.02, 'e': 0.6360895000000001}",25,0,-113.82856686467075,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",1
1208,False,"{'a': 0.02, 'e': 0.6354860000000001}",25,9,-5.926706397592896,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
1209,False,"{'a': 0.02, 'e': 0.6348820000000001}",20,9,-11.395603585233534,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1210,False,"{'a': 0.02, 'e': 0.6342775}",20,15,1.764530927852364,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.02, 'e': 0.6336725000000001}",30,4,-59.50709036690548,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 1}",1
1212,False,"{'a': 0.02, 'e': 0.633067}",25,4,-49.56185287225455,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 1}",1
1213,False,"{'a': 0.02, 'e': 0.632461}",20,13,8.361054646475527,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.02, 'e': 0.6318545000000001}",20,14,8.839056744220496,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.02, 'e': 0.6312475000000001}",20,8,-30.44653335951938,"{0: 7, 1: 3, 2: 1, 3: 1, 4: 0}",1
1216,False,"{'a': 0.02, 'e': 0.6306400000000001}",20,0,-17.614579955649457,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1217,False,"{'a': 0.02, 'e': 0.630032}",30,10,-86.13226134454905,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
1218,False,"{'a': 0.02, 'e': 0.6294235}",30,4,-154.316959099919,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 3}",1
1219,False,"{'a': 0.02, 'e': 0.6288145}",25,0,-174.55646773538646,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 3}",0
1220,False,"{'a': 0.02, 'e': 0.628205}",25,6,-120.73024802708564,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 2}",1
1221,False,"{'a': 0.02, 'e': 0.627595}",30,7,-96.4402258575484,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 2}",1
1222,False,"{'a': 0.02, 'e': 0.6269845000000001}",20,12,-2.6144153169678135,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.02, 'e': 0.6263735}",20,0,-98.58008316647272,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",1
1224,False,"{'a': 0.02, 'e': 0.625762}",25,0,-121.08673054600146,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1225,False,"{'a': 0.02, 'e': 0.6251500000000001}",20,13,-7.900129803087919,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1226,False,"{'a': 0.02, 'e': 0.6245375000000001}",20,0,-71.39421108564169,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1227,False,"{'a': 0.02, 'e': 0.6239245000000001}",30,17,-78.96635192424442,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 1}",1
1228,False,"{'a': 0.02, 'e': 0.6233110000000001}",20,9,-21.165412919858245,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1229,False,"{'a': 0.02, 'e': 0.6226970000000001}",20,10,5.239553599003589,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1230,False,"{'a': 0.02, 'e': 0.6220825000000001}",25,3,-15.56707540494721,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
1231,False,"{'a': 0.02, 'e': 0.6214675000000001}",25,15,-23.329162856518224,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1232,False,"{'a': 0.02, 'e': 0.6208520000000001}",25,0,-66.00937769159395,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1233,False,"{'a': 0.02, 'e': 0.6202360000000001}",30,15,14.538318514924022,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.02, 'e': 0.6196195000000001}",20,0,-47.043035394307374,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1235,False,"{'a': 0.02, 'e': 0.6190025000000001}",30,0,-15.040114228455405,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
1236,False,"{'a': 0.02, 'e': 0.6183850000000001}",25,20,8.413958531132437,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.02, 'e': 0.6177670000000001}",25,0,-52.05638720479639,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
1238,False,"{'a': 0.02, 'e': 0.6171485000000001}",20,0,-61.26857922873936,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1239,False,"{'a': 0.02, 'e': 0.6165295000000001}",25,0,-63.67644562155937,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1240,False,"{'a': 0.02, 'e': 0.6159100000000001}",25,0,-70.59558497822813,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
1241,False,"{'a': 0.02, 'e': 0.6152900000000001}",35,18,-97.21526696279805,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
1242,False,"{'a': 0.02, 'e': 0.6146695000000001}",30,12,-12.822758066106475,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1243,False,"{'a': 0.02, 'e': 0.6140485000000001}",25,9,11.86061018194179,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.02, 'e': 0.6134270000000001}",20,7,-15.604472963393874,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
1245,False,"{'a': 0.02, 'e': 0.612805}",20,10,-40.0598925936642,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 0}",1
1246,False,"{'a': 0.02, 'e': 0.6121825000000001}",20,15,1.2912154688827402,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.02, 'e': 0.6115595}",25,0,-79.17071382311713,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1248,False,"{'a': 0.02, 'e': 0.610936}",25,0,-62.59182466647482,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1249,False,"{'a': 0.02, 'e': 0.6103120000000001}",30,0,-121.42798761688238,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
1250,False,"{'a': 0.02, 'e': 0.6096875}",25,10,3.173345245923308,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.02, 'e': 0.6090625000000001}",20,0,-15.988622082834926,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1252,False,"{'a': 0.02, 'e': 0.6084370000000001}",25,0,-45.7888046913416,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1253,False,"{'a': 0.02, 'e': 0.6078110000000001}",35,7,-110.17412589408403,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 3}",1
1254,False,"{'a': 0.02, 'e': 0.6071845000000001}",20,6,3.5655798064719333,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1255,False,"{'a': 0.02, 'e': 0.6065575000000001}",25,1,-64.45077905223035,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 1}",1
1256,False,"{'a': 0.02, 'e': 0.6059300000000001}",20,3,-27.11812990273605,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1257,False,"{'a': 0.02, 'e': 0.6053020000000001}",20,0,-60.739623580991434,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1258,False,"{'a': 0.02, 'e': 0.6046735000000001}",30,8,-14.112880401617062,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
1259,False,"{'a': 0.02, 'e': 0.6040445000000001}",25,0,-75.74519512964642,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1260,False,"{'a': 0.02, 'e': 0.6034150000000001}",35,22,-54.83553305232269,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
1261,False,"{'a': 0.02, 'e': 0.6027850000000001}",35,16,-42.85197272512291,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
1262,False,"{'a': 0.02, 'e': 0.6021545000000001}",30,5,-48.895060415741426,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",1
1263,False,"{'a': 0.02, 'e': 0.6015235000000001}",20,12,-43.66264169781071,"{0: 5, 1: 0, 2: 1, 3: 2, 4: 0}",1
1264,False,"{'a': 0.02, 'e': 0.6008920000000001}",25,0,-69.85953505960941,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1265,False,"{'a': 0.02, 'e': 0.6002600000000001}",25,16,-26.828354341303395,"{0: 5, 1: 3, 2: 0, 3: 1, 4: 0}",1
1266,False,"{'a': 0.02, 'e': 0.5996275000000001}",25,0,-2.4010550538536446,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
1267,False,"{'a': 0.02, 'e': 0.5989945000000001}",20,6,10.551637033280398,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1268,False,"{'a': 0.02, 'e': 0.5983610000000001}",30,1,-190.6654275989707,"{0: 16, 1: 4, 2: 5, 3: 1, 4: 3}",1
1269,False,"{'a': 0.02, 'e': 0.5977270000000001}",20,11,-15.012498353409029,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
1270,False,"{'a': 0.02, 'e': 0.5970925000000001}",25,9,6.259860091209596,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1271,False,"{'a': 0.02, 'e': 0.5964575000000001}",20,3,-71.08408367624483,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
1272,False,"{'a': 0.02, 'e': 0.5958220000000001}",20,0,-107.57833081368821,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
1273,False,"{'a': 0.02, 'e': 0.5951860000000001}",20,0,-62.105923313904896,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1274,False,"{'a': 0.02, 'e': 0.5945495000000001}",20,0,-71.16958276160986,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1275,False,"{'a': 0.02, 'e': 0.5939125000000001}",25,10,0.3144200220700464,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1276,False,"{'a': 0.02, 'e': 0.5932750000000001}",20,2,-13.841651776427815,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1277,False,"{'a': 0.02, 'e': 0.5926370000000001}",20,14,-0.6538704216550968,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1278,False,"{'a': 0.02, 'e': 0.5919985000000001}",25,11,3.7499041040730834,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1279,False,"{'a': 0.02, 'e': 0.5913595000000001}",25,0,-65.73100490938045,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
1280,False,"{'a': 0.02, 'e': 0.5907200000000001}",20,0,-15.251035368129035,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1281,False,"{'a': 0.02, 'e': 0.5900800000000002}",30,8,-4.847100617978701,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
1282,False,"{'a': 0.02, 'e': 0.5894395000000001}",20,0,-90.05172609083988,"{0: 15, 1: 0, 2: 1, 3: 3, 4: 1}",0
1283,False,"{'a': 0.02, 'e': 0.5887985000000001}",25,5,-95.18882994226155,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",1
1284,False,"{'a': 0.02, 'e': 0.5881570000000002}",30,9,-113.44226187406363,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 2}",1
1285,False,"{'a': 0.02, 'e': 0.5875150000000001}",20,0,-34.94909390794336,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1286,False,"{'a': 0.02, 'e': 0.5868725000000001}",30,16,-54.52337815543083,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1287,False,"{'a': 0.02, 'e': 0.5862295000000002}",20,0,-134.23331336668386,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
1288,False,"{'a': 0.02, 'e': 0.5855860000000002}",30,8,-82.09493362263196,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 2}",1
1289,False,"{'a': 0.02, 'e': 0.5849420000000002}",30,16,-65.48576949642327,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
1290,False,"{'a': 0.02, 'e': 0.5842975000000001}",20,6,12.958428002794351,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1291,False,"{'a': 0.02, 'e': 0.5836525000000001}",20,0,-27.571845500013314,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1292,False,"{'a': 0.02, 'e': 0.5830070000000002}",20,0,-21.157554361239125,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1293,False,"{'a': 0.02, 'e': 0.5823610000000001}",25,12,-84.02463538091293,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
1294,False,"{'a': 0.02, 'e': 0.5817145000000001}",30,6,-15.468968556785653,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
1295,False,"{'a': 0.02, 'e': 0.5810675000000002}",20,2,-21.222370078435375,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
1296,False,"{'a': 0.02, 'e': 0.5804200000000002}",20,0,-157.47714490860483,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
1297,False,"{'a': 0.02, 'e': 0.5797720000000002}",25,17,12.721520157941573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.02, 'e': 0.5791235000000001}",25,10,27.590949391956052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.02, 'e': 0.5784745000000001}",25,0,18.85483700276528,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1300,False,"{'a': 0.02, 'e': 0.5778250000000001}",20,0,-114.42306182965152,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1301,False,"{'a': 0.02, 'e': 0.5771750000000001}",30,16,-40.498153630829,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1302,False,"{'a': 0.02, 'e': 0.5765245000000001}",25,18,0.9830423484469439,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.02, 'e': 0.5758735000000001}",20,0,-17.561353937380133,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1304,False,"{'a': 0.02, 'e': 0.5752220000000001}",25,8,-23.399103868771398,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1305,False,"{'a': 0.02, 'e': 0.5745700000000001}",20,14,-4.244518181881177,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.02, 'e': 0.5739175000000002}",20,10,-74.4735321593896,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
1307,False,"{'a': 0.02, 'e': 0.5732645000000002}",20,5,-86.34905368000653,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 2}",1
1308,False,"{'a': 0.02, 'e': 0.5726110000000002}",25,6,-33.06482086466725,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 0}",1
1309,False,"{'a': 0.02, 'e': 0.5719570000000002}",20,0,-67.4412158118157,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
1310,False,"{'a': 0.02, 'e': 0.5713025000000002}",35,0,-93.74791623828085,"{0: 25, 1: 2, 2: 7, 3: 0, 4: 1}",0
1311,False,"{'a': 0.02, 'e': 0.5706475000000002}",20,16,9.479710088832029,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.02, 'e': 0.5699920000000002}",20,6,7.472860764253975,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.02, 'e': 0.5693360000000002}",30,16,21.5882770594687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.02, 'e': 0.5686795000000002}",20,0,-145.5549329903575,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
1315,False,"{'a': 0.02, 'e': 0.5680225000000002}",20,0,-88.20593872207353,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
1316,False,"{'a': 0.02, 'e': 0.5673650000000002}",30,0,-65.27843225279625,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
1317,False,"{'a': 0.02, 'e': 0.5667070000000002}",25,13,7.918201307260302,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1318,False,"{'a': 0.02, 'e': 0.5660485000000002}",25,0,-81.32095098124428,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
1319,False,"{'a': 0.02, 'e': 0.5653895000000002}",20,0,-80.9211892737974,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1320,False,"{'a': 0.02, 'e': 0.5647300000000002}",25,0,-13.880894368989699,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1321,False,"{'a': 0.02, 'e': 0.5640700000000002}",20,2,-9.391874472208602,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1322,False,"{'a': 0.02, 'e': 0.5634095000000002}",25,9,-11.937995670194047,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1323,False,"{'a': 0.02, 'e': 0.5627485000000002}",30,5,-32.85936940751259,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",1
1324,False,"{'a': 0.02, 'e': 0.5620870000000002}",20,12,-77.96086037613695,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
1325,False,"{'a': 0.02, 'e': 0.5614250000000002}",20,8,8.07185445831764,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1326,False,"{'a': 0.02, 'e': 0.5607625000000002}",25,2,-60.94766026887513,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 1}",1
1327,False,"{'a': 0.02, 'e': 0.5600995000000002}",30,0,-38.3119372856776,"{0: 24, 1: 0, 2: 4, 3: 2, 4: 0}",0
1328,False,"{'a': 0.02, 'e': 0.5594360000000002}",20,6,-12.575144268900956,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1329,False,"{'a': 0.02, 'e': 0.5587720000000002}",20,10,21.01042869835811,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.02, 'e': 0.5581075000000002}",20,12,-10.818017833161745,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1331,False,"{'a': 0.02, 'e': 0.5574425000000002}",25,8,-62.60131237170675,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
1332,False,"{'a': 0.02, 'e': 0.5567770000000002}",25,6,5.21811490039305,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1333,False,"{'a': 0.02, 'e': 0.5561110000000002}",25,11,-4.64900399208615,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1334,False,"{'a': 0.02, 'e': 0.5554445000000002}",20,0,-3.8472523610476506,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1335,False,"{'a': 0.02, 'e': 0.5547775000000003}",25,0,-41.09497333238021,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
1336,False,"{'a': 0.02, 'e': 0.5541100000000002}",20,5,-2.0058606832565804,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1337,False,"{'a': 0.02, 'e': 0.5534420000000002}",35,12,-86.49154264308538,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 1}",1
1338,False,"{'a': 0.02, 'e': 0.5527735000000003}",30,3,-101.04415358751997,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 2}",1
1339,False,"{'a': 0.02, 'e': 0.5521045000000002}",25,0,-154.99947406812706,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
1340,False,"{'a': 0.02, 'e': 0.5514350000000002}",20,0,-69.83948988187362,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1341,False,"{'a': 0.02, 'e': 0.5507650000000003}",20,0,-32.302961953665424,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1342,False,"{'a': 0.02, 'e': 0.5500945000000003}",20,0,-31.963159205403542,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1343,False,"{'a': 0.02, 'e': 0.5494235000000003}",30,15,-2.552575157162847,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1344,False,"{'a': 0.02, 'e': 0.5487520000000002}",30,6,-0.9648469349829083,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1345,False,"{'a': 0.02, 'e': 0.5480800000000002}",25,2,-119.17368442162415,"{0: 15, 1: 1, 2: 3, 3: 3, 4: 1}",1
1346,False,"{'a': 0.02, 'e': 0.5474075000000003}",20,0,-2.229576146177277,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1347,False,"{'a': 0.02, 'e': 0.5467345000000002}",25,0,-121.24573390649851,"{0: 15, 1: 4, 2: 2, 3: 3, 4: 1}",0
1348,False,"{'a': 0.02, 'e': 0.5460610000000002}",20,0,-106.71070764411166,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
1349,False,"{'a': 0.02, 'e': 0.5453870000000003}",25,14,-5.286786124373262,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1350,False,"{'a': 0.02, 'e': 0.5447125000000003}",30,0,-106.0788640819288,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
1351,False,"{'a': 0.02, 'e': 0.5440375000000003}",20,16,7.360559655495669,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.02, 'e': 0.5433620000000002}",20,0,-146.1926391205463,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
1353,False,"{'a': 0.02, 'e': 0.5426860000000002}",20,5,-15.285138710138403,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1354,False,"{'a': 0.02, 'e': 0.5420095000000003}",25,0,-0.8230283181924052,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1355,False,"{'a': 0.02, 'e': 0.5413325000000002}",25,0,-86.99819249635813,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
1356,False,"{'a': 0.02, 'e': 0.5406550000000002}",20,8,6.022976266859838,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1357,False,"{'a': 0.02, 'e': 0.5399770000000003}",20,12,9.06767669670501,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.02, 'e': 0.5392985000000002}",20,0,-31.010311800029694,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1359,False,"{'a': 0.02, 'e': 0.5386195000000003}",25,12,-17.053778420717382,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
1360,False,"{'a': 0.02, 'e': 0.5379400000000002}",30,0,-12.868956391926062,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
1361,False,"{'a': 0.02, 'e': 0.5372600000000002}",20,13,2.787908126287103,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.02, 'e': 0.5365795000000002}",25,0,-20.200862614517014,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1363,False,"{'a': 0.02, 'e': 0.5358985000000002}",25,2,-59.509950258456115,"{0: 17, 1: 2, 2: 1, 3: 3, 4: 0}",1
1364,False,"{'a': 0.02, 'e': 0.5352170000000002}",30,0,-106.9921795212498,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
